<class 'DQN.dqn.DQN'>
<DQN.dqn.DQN object at 0x14e170ed0>
<class 'numpy.float64'> -2.262859195358202 0.0
<class 'numpy.float64'> -0.3676509265644643 0.0
<class 'numpy.float64'> -2.0645295490990905 0.0
<class 'numpy.float64'> -0.48157853853066857 0.0
<class 'numpy.float64'> -0.1299143547063852 0.0
<class 'numpy.float64'> -0.838473830233994 0.0
<class 'numpy.float64'> -0.8094406777949814 0.0
<class 'numpy.float64'> 2.9381190692564987 0.0
<class 'numpy.float64'> 2.03169799806268 0.0
<class 'numpy.float64'> 2.19211595001799 0.0
<class 'numpy.float64'> -0.18912275118768093 0.0
<class 'numpy.float64'> -1.6717706234316825 0.0
<class 'numpy.float64'> 0.1032331487711258 0.0
<class 'numpy.float64'> -1.5874805018744655 0.0
<class 'numpy.float64'> 1.361459438924453 0.0
<class 'numpy.float64'> -1.8124469788624242 0.0
<class 'numpy.float64'> -0.45391581647116935 0.0
<class 'numpy.float64'> -2.131124116277617 0.0
<class 'numpy.float64'> -2.38733727009773 0.0
<class 'numpy.float64'> -0.42746990910663274 0.0
<class 'numpy.float64'> -1.2517558300438907 0.0
<class 'numpy.float64'> -1.2522760333710892 0.0
<class 'numpy.float64'> 0.5225534188757421 0.0
<class 'numpy.float64'> -2.421716714953503 0.0
<class 'numpy.float64'> -0.400785039062298 0.0
<class 'numpy.float64'> -0.18452428904491852 0.0
<class 'numpy.float64'> -0.9825651205941199 0.0
<class 'numpy.float64'> 0.5640281947767789 0.0
<class 'numpy.float64'> -2.6489552402012166 0.0
<class 'numpy.float64'> -2.333111828262804 0.0
<class 'numpy.float64'> -2.972741731561739 0.0
<class 'numpy.float64'> -1.1917784958992843 0.0
<class 'numpy.float64'> -2.732795885277851 0.0
<class 'numpy.float64'> -2.01555008398019 0.0
<class 'numpy.float64'> -3.2700059849411103 0.0
<class 'numpy.float64'> -2.2602948382292425 0.0
<class 'numpy.float64'> -2.8507167792934522 0.0
<class 'numpy.float64'> -1.4833820366621058 0.0
<class 'numpy.float64'> -3.3139414937160425 0.0
<class 'numpy.float64'> -2.6363326490460848 0.0
<class 'numpy.float64'> -4.066535645819811 0.0
<class 'numpy.float64'> -3.1718238320421506 0.0
<class 'numpy.float64'> -3.312551360997645 0.0
<class 'numpy.float64'> -2.556138669783638 0.0
<class 'numpy.float64'> -2.7518488435178368 0.0
<class 'numpy.float64'> -4.7827043102880955 0.0
<class 'numpy.float64'> -3.4918458444636142 0.0
<class 'numpy.float64'> -5.683719894352662 0.0
<class 'numpy.float64'> -3.8194717829138924 0.0
<class 'numpy.float64'> -5.075238817207025 0.0
<class 'numpy.float64'> -4.919650192799907 0.0
<class 'numpy.float64'> 6.004757682901443 0.0
<class 'numpy.float64'> 7.9285412681808225 0.0
<class 'numpy.float64'> -2.846865936866918 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 1076 Episode Num: 12 Episode T: 124 Reward: -225.506
<class 'numpy.float64'> -0.8436646118222768 0.0
<class 'numpy.float64'> -0.9945200000743171 0.0
<class 'numpy.float64'> -1.0284366173720514 0.0
<class 'numpy.float64'> 0.1767535421038258 0.0
<class 'numpy.float64'> -0.8815683760247452 0.0
<class 'numpy.float64'> -1.8193339235605197 0.0
<class 'numpy.float64'> -1.0816629045849595 0.0
<class 'numpy.float64'> -0.7107222790474055 0.0
<class 'numpy.float64'> -0.7675075473802793 0.0
<class 'numpy.float64'> -2.3002978415135815 0.0
<class 'numpy.float64'> -2.227730505789593 0.0
<class 'numpy.float64'> -1.4358725331437654 0.0
<class 'numpy.float64'> -1.4515141430977678 0.0
<class 'numpy.float64'> -2.833363363578512 0.0
<class 'numpy.float64'> -0.7918012572112321 0.0
<class 'numpy.float64'> -0.6213425108984143 0.0
<class 'numpy.float64'> -0.15621093013683549 0.0
<class 'numpy.float64'> -0.048051242832825664 0.0
<class 'numpy.float64'> -0.004989388282324397 0.0
<class 'numpy.float64'> -2.074635974008031 0.0
<class 'numpy.float64'> -0.5558588373263433 0.0
<class 'numpy.float64'> -1.8200954420221354 0.0
<class 'numpy.float64'> -1.0902823153142265 0.0
<class 'numpy.float64'> -1.999329262031124 0.0
<class 'numpy.float64'> -2.460912691162632 0.0
<class 'numpy.float64'> -1.477330144554287 0.0
<class 'numpy.float64'> -1.428739050913805 0.0
<class 'numpy.float64'> -2.409973971903581 0.0
<class 'numpy.float64'> -0.4474847845900729 0.0
<class 'numpy.float64'> -2.2110781952790988 0.0
<class 'numpy.float64'> -2.463815622956558 0.0
<class 'numpy.float64'> -2.755675096757868 0.0
<class 'numpy.float64'> -0.911887038283594 0.0
<class 'numpy.float64'> -2.5813378411071697 0.0
<class 'numpy.float64'> 0.3766867262009555 0.0
<class 'numpy.float64'> -3.115156223691058 0.0
<class 'numpy.float64'> -3.050482462853124 0.0
<class 'numpy.float64'> -0.9823295481562468 0.0
<class 'numpy.float64'> -2.327924122888021 0.0
<class 'numpy.float64'> -3.3030677543204363 0.0
<class 'numpy.float64'> -3.57546327426857 0.0
<class 'numpy.float64'> -2.4085670130138395 0.0
<class 'numpy.float64'> -3.709436038008532 0.0
<class 'numpy.float64'> -2.903681760652148 0.0
<class 'numpy.float64'> -1.763281118477521 0.0
<class 'numpy.float64'> -3.718559208641966 0.0
<class 'numpy.float64'> -3.5956054514018363 0.0
<class 'numpy.float64'> -4.121932711977222 0.0
<class 'numpy.float64'> -2.173231426178545 0.0
<class 'numpy.float64'> -2.8622048034825296 0.0
<class 'numpy.float64'> -3.0182737815731455 0.0
<class 'numpy.float64'> -2.3579473537600095 0.0
<class 'numpy.float64'> -3.0111612050823737 0.0
<class 'numpy.float64'> -3.059580545425547 0.0
<class 'numpy.float64'> -3.996207601514327 0.0
<class 'numpy.float64'> -3.366552947513412 0.0
<class 'numpy.float64'> -2.574914966368992 0.0
<class 'numpy.float64'> -4.466277069745757 0.0
<class 'numpy.float64'> -2.600806364277132 0.0
<class 'numpy.float64'> -2.6020703960359968 0.0
<class 'numpy.float64'> -2.221956746591131 0.0
<class 'numpy.float64'> -4.283936624805761 0.0
<class 'numpy.float64'> -3.6640580614119926 0.0
<class 'numpy.float64'> -6.439178372038827 0.0
<class 'numpy.float64'> -4.008093045170426 0.0
<class 'numpy.float64'> -6.868966384522241 0.0
<class 'numpy.float64'> -4.404580306763876 0.0
<class 'numpy.float64'> -5.793216626178348 0.0
<class 'numpy.float64'> -9.118660709147765 0.0
<class 'numpy.float64'> -6.146185225025049 0.0
<class 'numpy.float64'> -4.805547041601613 0.0
<class 'numpy.float64'> 4.2788388646994235 0.0
<class 'numpy.float64'> -8.015846831671286 0.0
<class 'numpy.float64'> -3.3084851063534573 0.0
<class 'numpy.float64'> -32.08332039187478 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 1152 Episode Num: 13 Episode T: 76 Reward: -317.681
<class 'numpy.float64'> -1.024353491217397 0.0
<class 'numpy.float64'> -1.2038804228013475 0.0
<class 'numpy.float64'> 0.49896736969249106 0.0
<class 'numpy.float64'> -1.2240698721420245 0.0
<class 'numpy.float64'> -1.3032075106480079 0.0
<class 'numpy.float64'> -1.3683433668359726 0.0
<class 'numpy.float64'> -0.24539914176139518 0.0
<class 'numpy.float64'> -2.0506521377093905 0.0
<class 'numpy.float64'> 1.8698228021108434 0.0
<class 'numpy.float64'> -2.295364588105541 0.0
<class 'numpy.float64'> -1.019988486654596 0.0
<class 'numpy.float64'> -1.5445514806311564 0.0
<class 'numpy.float64'> 0.7465592847825746 0.0
<class 'numpy.float64'> -2.560918655291941 0.0
<class 'numpy.float64'> -2.5758061108230934 0.0
<class 'numpy.float64'> -1.151371338894221 0.0
<class 'numpy.float64'> -2.548841343643572 0.0
<class 'numpy.float64'> -1.0650229829656144 0.0
<class 'numpy.float64'> -1.6653133858858666 0.0
<class 'numpy.float64'> -1.0772178063647562 0.0
<class 'numpy.float64'> -0.8581179092061564 0.0
<class 'numpy.float64'> -1.9626681202163059 0.0
<class 'numpy.float64'> -1.4031463659209749 0.0
<class 'numpy.float64'> -0.6921875200060572 0.0
<class 'numpy.float64'> -1.2280629736239916 0.0
<class 'numpy.float64'> -1.7632019251911106 0.0
<class 'numpy.float64'> -1.2371701893822546 0.0
<class 'numpy.float64'> -0.47013620339507045 0.0
<class 'numpy.float64'> -1.5277745453869602 0.0
<class 'numpy.float64'> -1.637962347085902 0.0
<class 'numpy.float64'> 2.011881197722073 0.0
<class 'numpy.float64'> -1.9691923942961853 0.0
<class 'numpy.float64'> -1.3849285825456832 0.0
<class 'numpy.float64'> -0.5572311868611155 0.0
<class 'numpy.float64'> -0.5901348530234418 0.0
<class 'numpy.float64'> 1.9732627442990178 0.0
<class 'numpy.float64'> 4.37907501063732 0.0
<class 'numpy.float64'> 0.6126695115173788 0.0
<class 'numpy.float64'> -1.704059396565582 0.0
<class 'numpy.float64'> -1.056715003469094 0.0
<class 'numpy.float64'> 4.049094301391915 0.0
<class 'numpy.float64'> 2.7778181370498602 0.0
<class 'numpy.float64'> -1.2339396291465903 0.0
<class 'numpy.float64'> -1.1923754498959624 0.0
<class 'numpy.float64'> -1.1505940349493642 0.0
<class 'numpy.float64'> -1.7323638554117895 0.0
<class 'numpy.float64'> -2.0991375425004137 0.0
<class 'numpy.float64'> -1.4203016835845688 0.0
<class 'numpy.float64'> -1.3804982869910134 0.0
<class 'numpy.float64'> -2.1288802953636137 0.0
<class 'numpy.float64'> -2.1529388999350645 0.0
<class 'numpy.float64'> 1.1695762298754289 0.0
<class 'numpy.float64'> -1.1220672659977982 0.0
<class 'numpy.float64'> -1.4825421293485022 0.0
<class 'numpy.float64'> 2.795434772963188 0.0
<class 'numpy.float64'> -2.3162440063375116 0.0
<class 'numpy.float64'> -1.7280237010827477 0.0
<class 'numpy.float64'> -0.9615108132874457 0.0
<class 'numpy.float64'> 2.0799255887204824 0.0
<class 'numpy.float64'> 1.9260585726721444 0.0
<class 'numpy.float64'> 1.7269071748838598 0.0
<class 'numpy.float64'> -1.426317190588111 0.0
<class 'numpy.float64'> -1.8847467205896749 0.0
<class 'numpy.float64'> -1.057274907759221 0.0
<class 'numpy.float64'> -0.31506525836137483 0.0
<class 'numpy.float64'> -1.7846264035799209 0.0
<class 'numpy.float64'> -2.6187491197161124 0.0
<class 'numpy.float64'> -1.2609906736538494 0.0
<class 'numpy.float64'> -2.8447573585061705 0.0
<class 'numpy.float64'> -2.3886436135368 0.0
<class 'numpy.float64'> -1.5415867933960772 0.0
<class 'numpy.float64'> -3.356123916435506 0.0
<class 'numpy.float64'> -2.2410892868497556 0.0
<class 'numpy.float64'> -3.9213106239504314 0.0
<class 'numpy.float64'> -3.6136905187998423 0.0
<class 'numpy.float64'> 6.048077045368501 0.0
<class 'numpy.float64'> 7.180439750746399 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 1230 Episode Num: 14 Episode T: 78 Reward: -156.478
<class 'numpy.float64'> -0.2520676761355094 0.0
<class 'numpy.float64'> -2.318063214190174 0.0
<class 'numpy.float64'> -0.29964903242225094 0.0
<class 'numpy.float64'> -1.126145118822933 0.0
<class 'numpy.float64'> -2.3214389352620217 0.0
<class 'numpy.float64'> -2.4538029923706106 0.0
<class 'numpy.float64'> 2.7080668141637263 0.0
<class 'numpy.float64'> -1.6246876040477503 0.0
<class 'numpy.float64'> -1.620536186213684 0.0
<class 'numpy.float64'> -1.6141873598055554 0.0
<class 'numpy.float64'> 0.8304880523016152 0.0
<class 'numpy.float64'> -2.904240354651107 0.0
<class 'numpy.float64'> -1.925940655712111 0.0
<class 'numpy.float64'> -1.1522179990763266 0.0
<class 'numpy.float64'> 0.5237534329221034 0.0
<class 'numpy.float64'> -0.9257441331367022 0.0
<class 'numpy.float64'> -1.4933532838979886 0.0
<class 'numpy.float64'> -0.786150705720188 0.0
<class 'numpy.float64'> -0.2245742305128988 0.0
<class 'numpy.float64'> -1.0673687765905129 0.0
<class 'numpy.float64'> -0.33447154109955934 0.0
<class 'numpy.float64'> -1.9493816213508797 0.0
<class 'numpy.float64'> 0.10163073576763965 0.0
<class 'numpy.float64'> -1.0135696288407416 0.0
<class 'numpy.float64'> -0.35189445457009927 0.0
<class 'numpy.float64'> -0.7998068566916459 0.0
<class 'numpy.float64'> 2.4999819443766684 0.0
<class 'numpy.float64'> -1.726784273295748 0.0
<class 'numpy.float64'> -0.18905866112419176 0.0
<class 'numpy.float64'> 0.33687487559346324 0.0
<class 'numpy.float64'> 0.147525577867641 0.0
<class 'numpy.float64'> 0.1430471468433734 0.0
<class 'numpy.float64'> -0.3196886640773755 0.0
<class 'numpy.float64'> -1.3032131041630055 0.0
<class 'numpy.float64'> -1.5468289188633821 0.0
<class 'numpy.float64'> -0.6831654024669263 0.0
<class 'numpy.float64'> 1.3681162601376513 0.0
<class 'numpy.float64'> 0.007662138207252839 0.0
<class 'numpy.float64'> 0.1223925582256993 0.0
<class 'numpy.float64'> 0.4545206030316262 0.0
<class 'numpy.float64'> -0.13411957902116 0.0
<class 'numpy.float64'> -0.8579461688348988 0.0
<class 'numpy.float64'> -0.8938598885508202 0.0
<class 'numpy.float64'> 1.224052311828683 0.0
<class 'numpy.float64'> 1.563073477246644 0.0
<class 'numpy.float64'> -0.4471458195263267 0.0
<class 'numpy.float64'> -0.4544305118371881 0.0
<class 'numpy.float64'> -1.4235096496174708 0.0
<class 'numpy.float64'> -0.7087529933649819 0.0
<class 'numpy.float64'> 1.7135111292451028 0.0
<class 'numpy.float64'> -0.8485941685259206 0.0
<class 'numpy.float64'> 1.8018539482539893 0.0
<class 'numpy.float64'> -1.0935178197199775 0.0
<class 'numpy.float64'> -2.0574045436397896 0.0
<class 'numpy.float64'> -0.8485573255873919 0.0
<class 'numpy.float64'> -1.444723614222852 0.0
<class 'numpy.float64'> -0.7584052430690622 0.0
<class 'numpy.float64'> -2.4666608737494173 0.0
<class 'numpy.float64'> -2.6545417289542272 0.0
<class 'numpy.float64'> -3.3501954152782205 0.0
<class 'numpy.float64'> -3.8974101491891973 0.0
<class 'numpy.float64'> -3.370921362313908 0.0
<class 'numpy.float64'> -3.6734657501972663 0.0
<class 'numpy.float64'> -3.9915699870589094 0.0
<class 'numpy.float64'> 6.361807801917252 0.0
<class 'numpy.float64'> 27.651416274470563 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 1297 Episode Num: 15 Episode T: 67 Reward: -120.144
<class 'numpy.float64'> -1.0282463418577663 0.0
<class 'numpy.float64'> -1.1782425661598381 0.0
<class 'numpy.float64'> -2.1624535955932047 0.0
<class 'numpy.float64'> 1.520157006662356 0.0
<class 'numpy.float64'> -0.26444634584228655 0.0
<class 'numpy.float64'> -1.248912731528037 0.0
<class 'numpy.float64'> -1.2506457425639042 0.0
<class 'numpy.float64'> -0.3080168644175092 0.0
<class 'numpy.float64'> 1.2128550766346222 0.0
<class 'numpy.float64'> -1.1377133427742763 0.0
<class 'numpy.float64'> -1.132310587970153 0.0
<class 'numpy.float64'> 0.0167694685739275 0.0
<class 'numpy.float64'> 0.24605038403663684 0.0
<class 'numpy.float64'> -1.4869426877910417 0.0
<class 'numpy.float64'> -0.8055041676213079 0.0
<class 'numpy.float64'> 1.4038665827498675 0.0
<class 'numpy.float64'> 0.41618704830966746 0.0
<class 'numpy.float64'> -0.4871708058069828 0.0
<class 'numpy.float64'> 0.24620046050103042 0.0
<class 'numpy.float64'> 3.224554134540239 0.0
<class 'numpy.float64'> 0.45634235644721 0.0
<class 'numpy.float64'> -0.17074128296673052 0.0
<class 'numpy.float64'> -0.15421886661513895 0.0
<class 'numpy.float64'> 1.8727134220355992 0.0
<class 'numpy.float64'> -1.3278144104333467 0.0
<class 'numpy.float64'> 0.34884624310203205 0.0
<class 'numpy.float64'> -1.060149774795575 0.0
<class 'numpy.float64'> 0.5501887931722262 0.0
<class 'numpy.float64'> -1.1592781436150676 0.0
<class 'numpy.float64'> 2.8725888540453868 0.0
<class 'numpy.float64'> 2.5223596848316676 0.0
<class 'numpy.float64'> 0.725274185189346 0.0
<class 'numpy.float64'> 2.107550102998471 0.0
<class 'numpy.float64'> 0.41563416331686764 0.0
<class 'numpy.float64'> 0.5212145679868467 0.0
<class 'numpy.float64'> -0.9216492354726984 0.0
<class 'numpy.float64'> 2.8895578185996103 0.0
<class 'numpy.float64'> 3.839923136305555 0.0
<class 'numpy.float64'> 2.254273283179981 0.0
<class 'numpy.float64'> 0.46783535099044227 0.0
<class 'numpy.float64'> 0.7828277548497067 0.0
<class 'numpy.float64'> -0.05069757292193344 0.0
<class 'numpy.float64'> -0.048131797671999266 0.0
<class 'numpy.float64'> -0.047283470340403255 0.0
<class 'numpy.float64'> -0.04857761785561365 0.0
<class 'numpy.float64'> 0.890857594858063 0.0
<class 'numpy.float64'> -0.6678133332392509 0.0
<class 'numpy.float64'> 0.8049703202546266 0.0
<class 'numpy.float64'> 0.15938953236985753 0.0
<class 'numpy.float64'> 0.13951990721753305 0.0
<class 'numpy.float64'> 0.11364186168444235 0.0
<class 'numpy.float64'> 0.08083227819577132 0.0
<class 'numpy.float64'> -0.6871270505345695 0.0
<class 'numpy.float64'> 0.4915076547261503 0.0
<class 'numpy.float64'> 2.6435799175150807 0.0
<class 'numpy.float64'> -0.9578902930810773 0.0
<class 'numpy.float64'> 3.0342719182747944 0.0
<class 'numpy.float64'> -0.6929812280901047 0.0
<class 'numpy.float64'> -0.7942604221896659 0.0
<class 'numpy.float64'> 2.598928637472409 0.0
<class 'numpy.float64'> -1.001360071444168 0.0
<class 'numpy.float64'> 0.3938342181893802 0.0
<class 'numpy.float64'> -2.023307882480566 0.0
<class 'numpy.float64'> -0.28293881048894604 0.0
<class 'numpy.float64'> -2.593093218096726 0.0
<class 'numpy.float64'> 7.225688192662744 0.0
<class 'numpy.float64'> 10.333352685371922 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 1365 Episode Num: 16 Episode T: 68 Reward: -67.356
<class 'numpy.float64'> -2.256261780346608 0.0
<class 'numpy.float64'> -0.8489417629062246 0.0
<class 'numpy.float64'> -2.2013328151025915 0.0
<class 'numpy.float64'> 0.46107554685451757 0.0
<class 'numpy.float64'> -1.8335391551280213 0.0
<class 'numpy.float64'> -0.7674470181834465 0.0
<class 'numpy.float64'> -0.7906555655236218 0.0
<class 'numpy.float64'> 0.1677403771552133 0.0
<class 'numpy.float64'> -1.6708772475001854 0.0
<class 'numpy.float64'> 0.48527463502856105 0.0
<class 'numpy.float64'> -0.6531445769338973 0.0
<class 'numpy.float64'> -2.1036176345737645 0.0
<class 'numpy.float64'> -0.9632172930500644 0.0
<class 'numpy.float64'> 0.29159086449902927 0.0
<class 'numpy.float64'> -0.8044821805767981 0.0
<class 'numpy.float64'> -2.4698909601536796 0.0
<class 'numpy.float64'> -0.8082590954452371 0.0
<class 'numpy.float64'> -3.7123195647173644 0.0
<class 'numpy.float64'> -2.062583891246162 0.0
<class 'numpy.float64'> -0.9984888363546531 0.0
<class 'numpy.float64'> -2.2171454242414925 0.0
<class 'numpy.float64'> -0.3210976101393317 0.0
<class 'numpy.float64'> -2.2633561383956917 0.0
<class 'numpy.float64'> -2.781655215643552 0.0
<class 'numpy.float64'> -0.2240919079013952 0.0
<class 'numpy.float64'> -0.18857036267220792 0.0
<class 'numpy.float64'> -2.398358360483455 0.0
<class 'numpy.float64'> -1.3380405095440893 0.0
<class 'numpy.float64'> -2.4035664285920846 0.0
<class 'numpy.float64'> -4.318687553494601 0.0
<class 'numpy.float64'> -2.972858688370677 0.0
<class 'numpy.float64'> -1.7717303417280164 0.0
<class 'numpy.float64'> -0.7289357734968849 0.0
<class 'numpy.float64'> -0.3258268222772631 0.0
<class 'numpy.float64'> -0.4716954058738725 0.0
<class 'numpy.float64'> -2.09651144822526 0.0
<class 'numpy.float64'> -1.2483480970175833 0.0
<class 'numpy.float64'> -0.18467692039823078 0.0
<class 'numpy.float64'> -0.9131167262015538 0.0
<class 'numpy.float64'> -0.222007158608817 0.0
<class 'numpy.float64'> -0.9839005185389738 0.0
<class 'numpy.float64'> -0.9928389084223568 0.0
<class 'numpy.float64'> -1.0002728468111286 0.0
<class 'numpy.float64'> -2.3976467802527552 0.0
<class 'numpy.float64'> -2.453037687054034 0.0
<class 'numpy.float64'> -0.3241352655989249 0.0
<class 'numpy.float64'> -0.19754435544959278 0.0
<class 'numpy.float64'> -1.5712867419862164 0.0
<class 'numpy.float64'> -2.4107858955389063 0.0
<class 'numpy.float64'> -1.3128982979441162 0.0
<class 'numpy.float64'> -0.3737378983563804 0.0
<class 'numpy.float64'> -0.2516270328543715 0.0
<class 'numpy.float64'> -0.9711386538979241 0.0
<class 'numpy.float64'> -0.9710492785188762 0.0
<class 'numpy.float64'> -2.2683111280825754 0.0
<class 'numpy.float64'> -0.9861400038455941 0.0
<class 'numpy.float64'> -2.296826341063847 0.0
<class 'numpy.float64'> -0.3991065905391611 0.0
<class 'numpy.float64'> -1.0722609782145014 0.0
<class 'numpy.float64'> -0.07149818850243037 0.0
<class 'numpy.float64'> -2.0634427909788244 0.0
<class 'numpy.float64'> 0.18158130556477772 0.0
<class 'numpy.float64'> -0.8650058265969278 0.0
<class 'numpy.float64'> -0.87182477369754 0.0
<class 'numpy.float64'> -2.4056256034646024 0.0
<class 'numpy.float64'> -1.9055597772934607 0.0
<class 'numpy.float64'> -2.223879102800565 0.0
<class 'numpy.float64'> -0.7287954583940064 0.0
<class 'numpy.float64'> -0.47734377937413686 0.0
<class 'numpy.float64'> -0.3410842219281267 0.0
<class 'numpy.float64'> -1.5165913905391222 0.0
<class 'numpy.float64'> -1.1740306044720228 0.0
<class 'numpy.float64'> 0.06307635260205416 0.0
<class 'numpy.float64'> 0.18631847465664578 0.0
<class 'numpy.float64'> 0.26179824396607043 0.0
<class 'numpy.float64'> -0.6059452015467173 0.0
<class 'numpy.float64'> 0.3636632421909962 0.0
<class 'numpy.float64'> -1.378777819218583 0.0
<class 'numpy.float64'> -1.6520064499231626 0.0
<class 'numpy.float64'> 0.01831882585750691 0.0
<class 'numpy.float64'> -0.7933881884878815 0.0
<class 'numpy.float64'> -1.8122960949973208 0.0
<class 'numpy.float64'> -0.11517971077657194 0.0
<class 'numpy.float64'> -0.9726552235751456 0.0
<class 'numpy.float64'> -1.0500433681181676 0.0
<class 'numpy.float64'> -1.133459083843718 0.0
<class 'numpy.float64'> -2.3800294868941476 0.0
<class 'numpy.float64'> -1.7420564136401027 0.0
<class 'numpy.float64'> -1.3380143651972958 0.0
<class 'numpy.float64'> -1.4405617986250263 0.0
<class 'numpy.float64'> -0.6599968077572658 0.0
<class 'numpy.float64'> -0.5773857597690608 0.0
<class 'numpy.float64'> -2.03427594915762 0.0
<class 'numpy.float64'> -1.7354683608029404 0.0
<class 'numpy.float64'> -2.9435835310835885 0.0
<class 'numpy.float64'> -2.511696510026286 0.0
<class 'numpy.float64'> -1.8898925063362413 0.0
<class 'numpy.float64'> -1.6577407014936398 0.0
<class 'numpy.float64'> -2.6183725474306696 0.0
<class 'numpy.float64'> -3.978078514700853 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 1466 Episode Num: 17 Episode T: 101 Reward: -226.755
<class 'numpy.float64'> -1.955593630116357 0.0
<class 'numpy.float64'> 1.0656720990594704 0.0
<class 'numpy.float64'> -0.029935855035944314 0.0
<class 'numpy.float64'> -0.1005262313270805 0.0
<class 'numpy.float64'> 1.002208171617583 0.0
<class 'numpy.float64'> 1.011327450831801 0.0
<class 'numpy.float64'> 1.2493624553130485 0.0
<class 'numpy.float64'> -0.8146707394749331 0.0
<class 'numpy.float64'> -0.06295206954001742 0.0
<class 'numpy.float64'> -0.1416552850915309 0.0
<class 'numpy.float64'> -1.3045876325977475 0.0
<class 'numpy.float64'> -0.10485850696528587 0.0
<class 'numpy.float64'> -1.5763616751385416 0.0
<class 'numpy.float64'> -0.46179246292052767 0.0
<class 'numpy.float64'> -1.9012084721694282 0.0
<class 'numpy.float64'> -2.173502493300218 0.0
<class 'numpy.float64'> -2.1346882538288967 0.0
<class 'numpy.float64'> -0.12093862481230985 0.0
<class 'numpy.float64'> 0.16023669145533972 0.0
<class 'numpy.float64'> 0.17258292598808225 0.0
<class 'numpy.float64'> -0.7588278079889221 0.0
<class 'numpy.float64'> 0.12778841426725876 0.0
<class 'numpy.float64'> 0.523794414634865 0.0
<class 'numpy.float64'> -0.42015689158480996 0.0
<class 'numpy.float64'> 1.3055485789920283 0.0
<class 'numpy.float64'> 0.786815201884633 0.0
<class 'numpy.float64'> -0.4184405199885646 0.0
<class 'numpy.float64'> 0.4208487001972696 0.0
<class 'numpy.float64'> 2.2910076065414673 0.0
<class 'numpy.float64'> 0.6263813211106435 0.0
<class 'numpy.float64'> -0.5982483853869383 0.0
<class 'numpy.float64'> -2.0423087315862163 0.0
<class 'numpy.float64'> -1.012152860962401 0.0
<class 'numpy.float64'> -1.5087403244057782 0.0
<class 'numpy.float64'> -1.4938359533636572 0.0
<class 'numpy.float64'> -1.1457331774518866 0.0
<class 'numpy.float64'> -2.0210172638445827 0.0
<class 'numpy.float64'> -1.1009344812441657 0.0
<class 'numpy.float64'> -1.941015265788734 0.0
<class 'numpy.float64'> -1.863113253779004 0.0
<class 'numpy.float64'> -0.9072714172163205 0.0
<class 'numpy.float64'> -1.6017513161931152 0.0
<class 'numpy.float64'> -1.3072689447074868 0.0
<class 'numpy.float64'> -0.5756074262011726 0.0
<class 'numpy.float64'> 4.097375275913447 0.0
<class 'numpy.float64'> -0.7605871129891841 0.0
<class 'numpy.float64'> -1.0242485203089575 0.0
<class 'numpy.float64'> -1.231957596610015 0.0
<class 'numpy.float64'> -1.4705990620832086 0.0
<class 'numpy.float64'> 2.381582974709443 0.0
<class 'numpy.float64'> -1.7278830571327717 0.0
<class 'numpy.float64'> -1.693957076881361 0.0
<class 'numpy.float64'> -1.5627981789912144 0.0
<class 'numpy.float64'> 3.851511931776895 0.0
<class 'numpy.float64'> -1.8279381739342 0.0
<class 'numpy.float64'> -1.7569721654650994 0.0
<class 'numpy.float64'> -2.080858181645026 0.0
<class 'numpy.float64'> -1.7454145467810622 0.0
<class 'numpy.float64'> -1.8905050572974744 0.0
<class 'numpy.float64'> -1.9591306627845018 0.0
<class 'numpy.float64'> -1.9679252851997535 0.0
<class 'numpy.float64'> 4.486611240676962 0.0
<class 'numpy.float64'> -1.9892738905098486 0.0
<class 'numpy.float64'> 4.069716754184566 0.0
<class 'numpy.float64'> -2.0237650377802368 0.0
<class 'numpy.float64'> -2.0107260165727325 0.0
<class 'numpy.float64'> -2.0031684275670614 0.0
<class 'numpy.float64'> 0.4168502089282356 0.0
<class 'numpy.float64'> 1.6759962538670663 0.0
<class 'numpy.float64'> 2.5444327666382494 0.0
<class 'numpy.float64'> -2.0649914323530525 0.0
<class 'numpy.float64'> -2.1335428153906832 0.0
<class 'numpy.float64'> -0.11758050319632501 0.0
<class 'numpy.float64'> -2.1551810231537445 0.0
<class 'numpy.float64'> -1.7915837790392561 0.0
<class 'numpy.float64'> -1.708468781881378 0.0
<class 'numpy.float64'> -1.6398804039237962 0.0
<class 'numpy.float64'> 2.886137676725821 0.0
<class 'numpy.float64'> -1.604185312389261 0.0
<class 'numpy.float64'> -1.6728312166341925 0.0
<class 'numpy.float64'> -1.9729723459228694 0.0
<class 'numpy.float64'> -2.534707293190165 0.0
<class 'numpy.float64'> -2.259517055452902 0.0
<class 'numpy.float64'> 0.05494944779443928 0.0
<class 'numpy.float64'> -3.0124413254781075 0.0
<class 'numpy.float64'> 6.694146667630008 0.0
<class 'numpy.float64'> 59.64007328155127 0.0
<class 'numpy.float64'> -7.4308367324005635 0.0
<class 'numpy.float64'> 7.592445977780899 0.0
<class 'numpy.float64'> 4.0759420285380665 0.0
<class 'numpy.float64'> 3.2031393604160314 0.0
